"CBSA Code","Metropolitan Division Code","CSA Code","CBSA_Title","MMSA","Metropolitan Division Title","CSA Title","Counties","State Name","FIPS State Code","FIPS County Code","Central/Outlying County","county"
"1582","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","San Lorenzo Municipio","Puerto Rico","72","129","Central","san lorenzo municipio,puerto rico"
"1583","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Toa Alta Municipio","Puerto Rico","72","135","Central","toa alta municipio,puerto rico"
"1584","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Toa Baja Municipio","Puerto Rico","72","137","Central","toa baja municipio,puerto rico"
"1585","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Trujillo Alto Municipio","Puerto Rico","72","139","Central","trujillo alto municipio,puerto rico"
"1586","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Vega Alta Municipio","Puerto Rico","72","143","Central","vega alta municipio,puerto rico"
"1587","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Vega Baja Municipio","Puerto Rico","72","145","Central","vega baja municipio,puerto rico"
"1588","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Yabucoa Municipio","Puerto Rico","72","151","Central","yabucoa municipio,puerto rico"
"1589","42020",NA,NA,"San Luis Obispo-Paso Robles, CA","Metropolitan Statistical Area",NA,NA,"San Luis Obispo","California","06","079","Central","san luis obispo,california"
"1590","42100",NA,"488","Santa Cruz-Watsonville, CA","Metropolitan Statistical Area",NA,"San Jose-San Francisco-Oakland, CA","Santa Cruz","California","06","087","Central","santa cruz,california"
"1591","42140",NA,"106","Santa Fe, NM","Metropolitan Statistical Area",NA,"Albuquerque-Santa Fe-Las Vegas, NM","Santa Fe","New Mexico","35","049","Central","santa fe,new mexico"
"1592","42180",NA,"434","Santa Isabel, PR","Micropolitan Statistical Area",NA,"Ponce-Yauco-Coamo, PR","Santa Isabel Municipio","Puerto Rico","72","133","Central","santa isabel municipio,puerto rico"
"1593","42200",NA,NA,"Santa Maria-Santa Barbara, CA","Metropolitan Statistical Area",NA,NA,"Santa Barbara","California","06","083","Central","santa barbara,california"
"1594","42220",NA,"488","Santa Rosa-Petaluma, CA","Metropolitan Statistical Area",NA,"San Jose-San Francisco-Oakland, CA","Sonoma","California","06","097","Central","sonoma,california"
"1595","42300",NA,NA,"Sault Ste. Marie, MI","Micropolitan Statistical Area",NA,NA,"Chippewa","Michigan","26","033","Central","chippewa,michigan"
"1596","42340",NA,"496","Savannah, GA","Metropolitan Statistical Area",NA,"Savannah-Hinesville-Statesboro, GA","Bryan","Georgia","13","029","Central","bryan,georgia"
"1597","42340",NA,"496","Savannah, GA","Metropolitan Statistical Area",NA,"Savannah-Hinesville-Statesboro, GA","Chatham","Georgia","13","051","Central","chatham,georgia"
"1598","42340",NA,"496","Savannah, GA","Metropolitan Statistical Area",NA,"Savannah-Hinesville-Statesboro, GA","Effingham","Georgia","13","103","Outlying","effingham,georgia"
"1599","42380",NA,NA,"Sayre, PA","Micropolitan Statistical Area",NA,NA,"Bradford","Pennsylvania","42","015","Central","bradford,pennsylvania"
"1600","42420",NA,NA,"Scottsbluff, NE","Micropolitan Statistical Area",NA,NA,"Banner","Nebraska","31","007","Outlying","banner,nebraska"
"1601","42420",NA,NA,"Scottsbluff, NE","Micropolitan Statistical Area",NA,NA,"Scotts Bluff","Nebraska","31","157","Central","scotts bluff,nebraska"
"1602","42420",NA,NA,"Scottsbluff, NE","Micropolitan Statistical Area",NA,NA,"Sioux","Nebraska","31","165","Outlying","sioux,nebraska"
"1603","42460",NA,"497","Scottsboro, AL","Micropolitan Statistical Area",NA,"Scottsboro-Fort Payne, AL","Jackson","Alabama","01","071","Central","jackson,alabama"
"1604","42500",NA,"350","Scottsburg, IN","Micropolitan Statistical Area",NA,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN","Scott","Indiana","18","143","Central","scott,indiana"
"1605","42540",NA,NA,"Scranton--Wilkes-Barre, PA","Metropolitan Statistical Area",NA,NA,"Lackawanna","Pennsylvania","42","069","Central","lackawanna,pennsylvania"
"1606","42540",NA,NA,"Scranton--Wilkes-Barre, PA","Metropolitan Statistical Area",NA,NA,"Luzerne","Pennsylvania","42","079","Central","luzerne,pennsylvania"
"1607","42540",NA,NA,"Scranton--Wilkes-Barre, PA","Metropolitan Statistical Area",NA,NA,"Wyoming","Pennsylvania","42","131","Outlying","wyoming,pennsylvania"
"1608","42620",NA,"340","Searcy, AR","Micropolitan Statistical Area",NA,"Little Rock-North Little Rock, AR","White","Arkansas","05","145","Central","white,arkansas"
"1609","42660","42644","500","Seattle-Tacoma-Bellevue, WA","Metropolitan Statistical Area","Seattle-Bellevue-Kent, WA","Seattle-Tacoma, WA","King","Washington","53","033","Central","king,washington"
"1610","42660","42644","500","Seattle-Tacoma-Bellevue, WA","Metropolitan Statistical Area","Seattle-Bellevue-Kent, WA","Seattle-Tacoma, WA","Snohomish","Washington","53","061","Central","snohomish,washington"
"1611","42660","45104","500","Seattle-Tacoma-Bellevue, WA","Metropolitan Statistical Area","Tacoma-Lakewood, WA","Seattle-Tacoma, WA","Pierce","Washington","53","053","Central","pierce,washington"
"1612","42680",NA,"370","Sebastian-Vero Beach, FL","Metropolitan Statistical Area",NA,"Miami-Port St. Lucie-Fort Lauderdale, FL","Indian River","Florida","12","061","Central","indian river,florida"
"1613","42700",NA,NA,"Sebring-Avon Park, FL","Metropolitan Statistical Area",NA,NA,"Highlands","Florida","12","055","Central","highlands,florida"
"1614","42740",NA,NA,"Sedalia, MO","Micropolitan Statistical Area",NA,NA,"Pettis","Missouri","29","159","Central","pettis,missouri"
"1615","42780",NA,"146","Selinsgrove, PA","Micropolitan Statistical Area",NA,"Bloomsburg-Berwick-Sunbury, PA","Snyder","Pennsylvania","42","109","Central","snyder,pennsylvania"
"1616","42820",NA,"388","Selma, AL","Micropolitan Statistical Area",NA,"Montgomery-Selma-Alexander City, AL","Dallas","Alabama","01","047","Central","dallas,alabama"
"1617","42860",NA,"273","Seneca, SC","Micropolitan Statistical Area",NA,"Greenville-Spartanburg-Anderson, SC","Oconee","South Carolina","45","073","Central","oconee,south carolina"
"1618","42900",NA,"464","Seneca Falls, NY","Micropolitan Statistical Area",NA,"Rochester-Batavia-Seneca Falls, NY","Seneca","New York","36","099","Central","seneca,new york"
"1619","42940",NA,"315","Sevierville, TN","Micropolitan Statistical Area",NA,"Knoxville-Morristown-Sevierville, TN","Sevier","Tennessee","47","155","Central","sevier,tennessee"
"1620","42980",NA,"294","Seymour, IN","Micropolitan Statistical Area",NA,"Indianapolis-Carmel-Muncie, IN","Jackson","Indiana","18","071","Central","jackson,indiana"
"1621","43020",NA,"267","Shawano, WI","Micropolitan Statistical Area",NA,"Green Bay-Shawano, WI","Menominee","Wisconsin","55","078","Outlying","menominee,wisconsin"
"1622","43020",NA,"267","Shawano, WI","Micropolitan Statistical Area",NA,"Green Bay-Shawano, WI","Shawano","Wisconsin","55","115","Central","shawano,wisconsin"
"1623","43060",NA,"416","Shawnee, OK","Micropolitan Statistical Area",NA,"Oklahoma City-Shawnee, OK","Pottawatomie","Oklahoma","40","125","Central","pottawatomie,oklahoma"
"1624","43100",NA,NA,"Sheboygan, WI","Metropolitan Statistical Area",NA,NA,"Sheboygan","Wisconsin","55","117","Central","sheboygan,wisconsin"
"1625","43140",NA,"172","Shelby, NC","Micropolitan Statistical Area",NA,"Charlotte-Concord, NC-SC","Cleveland","North Carolina","37","045","Central","cleveland,north carolina"
"1626","43180",NA,"400","Shelbyville, TN","Micropolitan Statistical Area",NA,"Nashville-Davidson--Murfreesboro, TN","Bedford","Tennessee","47","003","Central","bedford,tennessee"
"1627","43220",NA,"500","Shelton, WA","Micropolitan Statistical Area",NA,"Seattle-Tacoma, WA","Mason","Washington","53","045","Central","mason,washington"
"1628","43260",NA,NA,"Sheridan, WY","Micropolitan Statistical Area",NA,NA,"Sheridan","Wyoming","56","033","Central","sheridan,wyoming"
"1629","43300",NA,"206","Sherman-Denison, TX","Metropolitan Statistical Area",NA,"Dallas-Fort Worth, TX-OK","Grayson","Texas","48","181","Central","grayson,texas"
"1630","43320",NA,NA,"Show Low, AZ","Micropolitan Statistical Area",NA,NA,"Navajo","Arizona","04","017","Central","navajo,arizona"
"1631","43340",NA,"508","Shreveport-Bossier City, LA","Metropolitan Statistical Area",NA,"Shreveport-Bossier City-Minden, LA","Bossier Parish","Louisiana","22","015","Central","bossier parish,louisiana"
"1632","43340",NA,"508","Shreveport-Bossier City, LA","Metropolitan Statistical Area",NA,"Shreveport-Bossier City-Minden, LA","Caddo Parish","Louisiana","22","017","Central","caddo parish,louisiana"
"1633","43340",NA,"508","Shreveport-Bossier City, LA","Metropolitan Statistical Area",NA,"Shreveport-Bossier City-Minden, LA","De Soto Parish","Louisiana","22","031","Outlying","de soto parish,louisiana"
"1634","43380",NA,"212","Sidney, OH","Micropolitan Statistical Area",NA,"Dayton-Springfield-Kettering, OH","Shelby","Ohio","39","149","Central","shelby,ohio"
"1635","43420",NA,NA,"Sierra Vista-Douglas, AZ","Metropolitan Statistical Area",NA,NA,"Cochise","Arizona","04","003","Central","cochise,arizona"
"1636","43460",NA,"164","Sikeston, MO","Micropolitan Statistical Area",NA,"Cape Girardeau-Sikeston, MO-IL","Scott","Missouri","29","201","Central","scott,missouri"
"1637","43500",NA,NA,"Silver City, NM","Micropolitan Statistical Area",NA,NA,"Grant","New Mexico","35","017","Central","grant,new mexico"
"1638","43580",NA,NA,"Sioux City, IA-NE-SD","Metropolitan Statistical Area",NA,NA,"Woodbury","Iowa","19","193","Central","woodbury,iowa"
"1639","43580",NA,NA,"Sioux City, IA-NE-SD","Metropolitan Statistical Area",NA,NA,"Dakota","Nebraska","31","043","Central","dakota,nebraska"
"1640","43580",NA,NA,"Sioux City, IA-NE-SD","Metropolitan Statistical Area",NA,NA,"Dixon","Nebraska","31","051","Outlying","dixon,nebraska"
"1641","43580",NA,NA,"Sioux City, IA-NE-SD","Metropolitan Statistical Area",NA,NA,"Union","South Dakota","46","127","Central","union,south dakota"
"1642","43620",NA,NA,"Sioux Falls, SD","Metropolitan Statistical Area",NA,NA,"Lincoln","South Dakota","46","083","Central","lincoln,south dakota"
"1643","43620",NA,NA,"Sioux Falls, SD","Metropolitan Statistical Area",NA,NA,"McCook","South Dakota","46","087","Outlying","mccook,south dakota"
"1644","43620",NA,NA,"Sioux Falls, SD","Metropolitan Statistical Area",NA,NA,"Minnehaha","South Dakota","46","099","Central","minnehaha,south dakota"
"1645","43620",NA,NA,"Sioux Falls, SD","Metropolitan Statistical Area",NA,NA,"Turner","South Dakota","46","125","Outlying","turner,south dakota"
"1646","43660",NA,NA,"Snyder, TX","Micropolitan Statistical Area",NA,NA,"Scurry","Texas","48","415","Central","scurry,texas"
"1647","43700",NA,NA,"Somerset, KY","Micropolitan Statistical Area",NA,NA,"Pulaski","Kentucky","21","199","Central","pulaski,kentucky"
"1648","43740",NA,"306","Somerset, PA","Micropolitan Statistical Area",NA,"Johnstown-Somerset, PA","Somerset","Pennsylvania","42","111","Central","somerset,pennsylvania"
"1649","43760",NA,NA,"Sonora, CA","Micropolitan Statistical Area",NA,NA,"Tuolumne","California","06","109","Central","tuolumne,california"
"1650","43780",NA,"515","South Bend-Mishawaka, IN-MI","Metropolitan Statistical Area",NA,"South Bend-Elkhart-Mishawaka, IN-MI","St. Joseph","Indiana","18","141","Central","st. joseph,indiana"
"1651","43780",NA,"515","South Bend-Mishawaka, IN-MI","Metropolitan Statistical Area",NA,"South Bend-Elkhart-Mishawaka, IN-MI","Cass","Michigan","26","027","Central","cass,michigan"
"1652","43900",NA,"273","Spartanburg, SC","Metropolitan Statistical Area",NA,"Greenville-Spartanburg-Anderson, SC","Spartanburg","South Carolina","45","083","Central","spartanburg,south carolina"
"1653","43940",NA,"452","Spearfish, SD","Micropolitan Statistical Area",NA,"Rapid City-Spearfish, SD","Lawrence","South Dakota","46","081","Central","lawrence,south dakota"
"1654","43980",NA,"517","Spencer, IA","Micropolitan Statistical Area",NA,"Spencer-Spirit Lake, IA","Clay","Iowa","19","041","Central","clay,iowa"
"1655","44020",NA,"517","Spirit Lake, IA","Micropolitan Statistical Area",NA,"Spencer-Spirit Lake, IA","Dickinson","Iowa","19","059","Central","dickinson,iowa"
"1656","44060",NA,"518","Spokane-Spokane Valley, WA","Metropolitan Statistical Area",NA,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID","Spokane","Washington","53","063","Central","spokane,washington"
"1657","44060",NA,"518","Spokane-Spokane Valley, WA","Metropolitan Statistical Area",NA,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID","Stevens","Washington","53","065","Outlying","stevens,washington"
"1658","44100",NA,"522","Springfield, IL","Metropolitan Statistical Area",NA,"Springfield-Jacksonville-Lincoln, IL","Menard","Illinois","17","129","Outlying","menard,illinois"
"1659","44100",NA,"522","Springfield, IL","Metropolitan Statistical Area",NA,"Springfield-Jacksonville-Lincoln, IL","Sangamon","Illinois","17","167","Central","sangamon,illinois"
"1660","44140",NA,NA,"Springfield, MA","Metropolitan Statistical Area",NA,NA,"Franklin","Massachusetts","25","011","Outlying","franklin,massachusetts"
"1661","44140",NA,NA,"Springfield, MA","Metropolitan Statistical Area",NA,NA,"Hampden","Massachusetts","25","013","Central","hampden,massachusetts"
"1662","44140",NA,NA,"Springfield, MA","Metropolitan Statistical Area",NA,NA,"Hampshire","Massachusetts","25","015","Central","hampshire,massachusetts"
"1663","44180",NA,NA,"Springfield, MO","Metropolitan Statistical Area",NA,NA,"Christian","Missouri","29","043","Central","christian,missouri"
"1664","44180",NA,NA,"Springfield, MO","Metropolitan Statistical Area",NA,NA,"Dallas","Missouri","29","059","Outlying","dallas,missouri"
"1665","44180",NA,NA,"Springfield, MO","Metropolitan Statistical Area",NA,NA,"Greene","Missouri","29","077","Central","greene,missouri"
"1666","44180",NA,NA,"Springfield, MO","Metropolitan Statistical Area",NA,NA,"Polk","Missouri","29","167","Outlying","polk,missouri"
"1667","44180",NA,NA,"Springfield, MO","Metropolitan Statistical Area",NA,NA,"Webster","Missouri","29","225","Outlying","webster,missouri"
"1668","44220",NA,"212","Springfield, OH","Metropolitan Statistical Area",NA,"Dayton-Springfield-Kettering, OH","Clark","Ohio","39","023","Central","clark,ohio"
"1669","44260",NA,NA,"Starkville, MS","Micropolitan Statistical Area",NA,NA,"Oktibbeha","Mississippi","28","105","Central","oktibbeha,mississippi"
"1670","44260",NA,NA,"Starkville, MS","Micropolitan Statistical Area",NA,NA,"Webster","Mississippi","28","155","Outlying","webster,mississippi"
"1671","44300",NA,"524","State College, PA","Metropolitan Statistical Area",NA,"State College-DuBois, PA","Centre","Pennsylvania","42","027","Central","centre,pennsylvania"
"1672","44340",NA,"496","Statesboro, GA","Micropolitan Statistical Area",NA,"Savannah-Hinesville-Statesboro, GA","Bulloch","Georgia","13","031","Central","bulloch,georgia"
"1673","44420",NA,"277","Staunton, VA","Metropolitan Statistical Area",NA,"Harrisonburg-Staunton, VA","Augusta","Virginia","51","015","Central","augusta,virginia"
"1674","44420",NA,"277","Staunton, VA","Metropolitan Statistical Area",NA,"Harrisonburg-Staunton, VA","Staunton city","Virginia","51","790","Central","staunton city,virginia"
"1675","44420",NA,"277","Staunton, VA","Metropolitan Statistical Area",NA,"Harrisonburg-Staunton, VA","Waynesboro city","Virginia","51","820","Central","waynesboro city,virginia"
"1676","44460",NA,"525","Steamboat Springs, CO","Micropolitan Statistical Area",NA,"Steamboat Springs-Craig, CO","Routt","Colorado","08","107","Central","routt,colorado"
"1677","44500",NA,NA,"Stephenville, TX","Micropolitan Statistical Area",NA,NA,"Erath","Texas","48","143","Central","erath,texas"
"1678","44540",NA,NA,"Sterling, CO","Micropolitan Statistical Area",NA,NA,"Logan","Colorado","08","075","Central","logan,colorado"
"1679","44580",NA,"221","Sterling, IL","Micropolitan Statistical Area",NA,"Dixon-Sterling, IL","Whiteside","Illinois","17","195","Central","whiteside,illinois"
"1680","44620",NA,"554","Stevens Point, WI","Micropolitan Statistical Area",NA,"Wausau-Stevens Point-Wisconsin Rapids, WI","Portage","Wisconsin","55","097","Central","portage,wisconsin"
"1681","44660",NA,NA,"Stillwater, OK","Micropolitan Statistical Area",NA,NA,"Payne","Oklahoma","40","119","Central","payne,oklahoma"
"1682","44700",NA,"488","Stockton, CA","Metropolitan Statistical Area",NA,"San Jose-San Francisco-Oakland, CA","San Joaquin","California","06","077","Central","san joaquin,california"
"1683","44740",NA,NA,"Storm Lake, IA","Micropolitan Statistical Area",NA,NA,"Buena Vista","Iowa","19","021","Central","buena vista,iowa"
"1684","44780",NA,"310","Sturgis, MI","Micropolitan Statistical Area",NA,"Kalamazoo-Battle Creek-Portage, MI","St. Joseph","Michigan","26","149","Central","st. joseph,michigan"
"1685","44860",NA,NA,"Sulphur Springs, TX","Micropolitan Statistical Area",NA,NA,"Hopkins","Texas","48","223","Central","hopkins,texas"
"1686","44900",NA,"174","Summerville, GA","Micropolitan Statistical Area",NA,"Chattanooga-Cleveland-Dalton, TN-GA","Chattooga","Georgia","13","055","Central","chattooga,georgia"
